"AICC","p","q","res_ratio"
41570.6620417332,21,5,1.03558140128841
41569.9614156397,22,5,1.04035749269816
NA,NA,NA,1
41569.0812650189,24,5,1.03661691124132
NA,NA,NA,1
41571.4663866162,26,5,1.02895837208103
41579.6572209918,27,5,1.02652517787959
41575.6424728284,28,5,1.03768080521381
41564.9591499052,29,5,1.0300964552541
NA,NA,NA,1
41908.6523964238,1,6,0.997409352977544
41898.7636014554,2,6,0.998916710524668
41705.5890436461,3,6,0.996560921446063
41704.5237110707,4,6,1.00127825203113
41685.2096719825,5,6,0.991200944214785
41704.5000926716,6,6,0.985816047137085
41678.117249935,7,6,1.00342263359228
41670.5705457138,8,6,0.997126012615973
41684.1112641395,9,6,1.00232244710455
41678.5675767187,10,6,1.00155097435663
41692.8461500205,11,6,1.0013482402519
41670.8681978157,12,6,0.999338190879607
41722.6694416153,13,6,0.997299430547981
41696.2146522579,14,6,1.0152960426102
41691.9488133332,15,6,1.00774028022417
41700.0208586854,16,6,1.01612198254348
41688.340761051,17,6,1.01913290870052
41689.7609841745,18,6,1.02440037252294
41659.9623962287,19,6,1.03261289389539
41571.4342157164,20,6,1.03358876477436
41573.2035445125,21,6,1.03392873673644
41573.0570837778,22,6,1.03260198267245
41574.5409881802,23,6,1.0359854907953
41567.3611306562,24,6,1.03295102489882
NA,NA,NA,1
41565.8368492251,26,6,1.03092819568303
NA,NA,NA,1
41566.530063602,28,6,1.03592049897695
41566.1334105974,29,6,1.03275403361654
NA,NA,NA,1
41704.1612919897,1,7,1.00903411747855
41706.1380510874,2,7,1.00909314452579
41705.4342065222,3,7,1.00678679556638
41691.6547081286,4,7,0.998292113343687
41693.058378877,5,7,1.00094719716705
41679.5273269422,6,7,0.991309694445217
41686.6491403253,7,7,1.00128581792425
41670.712809309,8,7,1.00096693249019
41672.825147591,9,7,1.00056509969369
41673.8293369439,10,7,1.00185442353993
41681.4904638329,11,7,1.00209184269731
41667.7264714145,12,7,1.00006707940964
41693.5624428068,13,7,1.0029822891049
41691.6618208622,14,7,1.00298871632041
NA,NA,NA,1
41679.140022976,16,7,1.0183117382237
41698.252624995,17,7,1.0237491815298
41699.8870201039,18,7,1.02636769055369
41662.7042578557,19,7,1.03408608955164
41576.7000401345,20,7,1.03224213259647
41571.8414680509,21,7,1.03240143807965
41569.3837878079,22,7,1.03491447856089
NA,NA,NA,1
41569.7753720988,24,7,1.03687863842049
NA,NA,NA,1
41568.6145247349,26,7,1.03701239763216
NA,NA,NA,1
41566.1014351948,28,7,1.03202521230114
41568.5833125504,29,7,1.03391167014534
41570.8547786252,30,7,1.03134716493903
41706.1523353841,1,8,1.00907925118012
41708.190366146,2,8,1.00902901257048
41700.7269916096,3,8,1.00887406336783
41687.9252750017,4,8,0.997109330059373
41686.9797904916,5,8,1.00295111040029
41677.5259869586,6,8,0.995165043981362
41672.31288915,7,8,1.00204495946033
41677.8850482329,8,8,1.0016270627547
41670.2102601531,9,8,1.00642017827666
41675.816747543,10,8,1.00182389983121
41683.5978852089,11,8,1.00112768215834
41669.9631100345,12,8,0.999888301132561
41672.760132694,13,8,1.00100289470176
41675.1266503264,14,8,0.99859430814496
41660.9642915298,15,8,0.99567565107172
NA,NA,NA,1
41694.733032273,17,8,1.02360702462669
41699.6121633714,18,8,1.0254625799837
41683.5098914742,19,8,1.02731084736906
41561.2294462321,20,8,1.03640182000188
41566.2386937149,21,8,1.03785099232346
41565.9522036661,22,8,1.03805042725125
NA,NA,NA,1
41567.1355510254,24,8,1.03215225522539
NA,NA,NA,1
41565.2865280351,26,8,1.03883617343149
41573.2547353075,27,8,1.0374685902514
NA,NA,NA,1
41569.9718704835,29,8,1.03282352154736
41573.0376236674,30,8,1.03853687452469
41705.6921644098,1,9,1.00820405737804
41710.1519109521,2,9,1.00910824832106
41711.4482777433,3,9,1.00905262461382
41700.3897546738,4,9,1.00022539247802
41684.9942910416,5,9,1.004872256612
41677.9389106337,6,9,0.997104259044687
41673.7727755193,7,9,1.00172382871529
41673.377916769,8,9,1.0006478108027
41675.9507740432,9,9,1.00254638142914
NA,NA,NA,1
41671.2354367195,11,9,1.00124767191106
41686.3226807769,12,9,1.01811722498211
41700.4050893246,13,9,1.02090188096276
41680.5350229912,14,9,1.03100625966186
41698.3067642617,15,9,0.99966568774418
41695.3344973119,16,9,1.01896863347607
41684.4307544614,17,9,1.02247394375861
41622.6342207552,18,9,0.998747122431474
41658.2036773492,19,9,1.02904884936044
41563.1342371679,20,9,1.03590194362447
41565.0232388142,21,9,1.03529128667195
41567.0385466076,22,9,1.03601408189339
NA,NA,NA,1
41562.95382808,24,9,1.0374132383947
NA,NA,NA,1
41569.9721582084,26,9,1.0363894398414
41571.0534291842,27,9,1.0394090265004
NA,NA,NA,1
41572.2204485234,29,9,1.0339698324559
41575.6997126848,30,9,1.03602660543137
41694.5422636517,1,10,1.00572805006976
41692.4158057683,2,10,0.996184678189177
41689.4411108901,3,10,0.998102195645774
41701.9586774492,4,10,0.999823402464295
41681.1865722958,5,10,1.00319495773493
41679.312356221,6,10,0.998246452327297
41680.8164479359,7,10,0.999757325098526
41675.7264912462,8,10,0.998873938621168
41673.1609511699,9,10,1.00205347192295
41655.3628761018,10,10,0.996361656108364
41667.7606997707,11,10,1.00004439599732
41677.0993921393,12,10,1.00611810916978
NA,NA,NA,1
41645.2907741122,14,10,1.00073103522766
41683.9009849844,15,10,1.02241725515851
41670.4975309024,16,10,1.01862835417361
41613.6681062046,17,10,1.00188205633904
41613.0376365466,18,10,1.0035667554337
41596.5080128236,19,10,1.00257249696875
41565.1518511318,20,10,1.03567961731877
41567.0021239202,21,10,1.03613870935026
41569.3370784998,22,10,1.0365394426291
NA,NA,NA,1
41571.0550871223,24,10,1.03789755284767
NA,NA,NA,1
41538.0883168165,26,10,1.01513830891677
41573.7266934924,27,10,1.0392966800757
41561.808373631,28,10,1.00846428637123
41574.4582774423,29,10,1.03263403331928
41541.2838523657,30,10,1.03667188384295
41691.4426480322,1,11,1.00493876736087
41693.3490350225,2,11,1.00490307811334
41691.8767403867,3,11,0.996049132636348
41668.6564516991,4,11,1.01052039326644
41667.1318346357,5,11,1.01315474353757
41668.7148870422,6,11,1.01052062511013
41689.8717088061,7,11,1.00099651007533
41685.3658102576,8,11,1.0053483264873
41661.3683050912,9,11,1.00917709971393
41649.9403795594,10,11,0.999374491655914
41641.8584666887,11,11,0.994827282971472
41663.7128738267,12,11,0.994204605158164
41649.7052947342,13,11,1.00145977968569
41652.2290008184,14,11,1.00251462883563
41632.9731383372,15,11,1.00081513680177
41605.9572268022,16,11,1.00643382841774
41585.448072023,17,11,1.01011104998931
41611.7795154946,18,11,1.00385097589162
41594.8936027031,19,11,1.00568015220032
NA,NA,NA,1
41568.2525490024,21,11,1.03472894710017
41558.1306959817,22,11,1.03377318097851
41572.0937269174,23,11,1.03481903577771
41571.9961628562,24,11,1.03742302536182
NA,NA,NA,1
41573.1373348777,26,11,1.02868976034861
NA,NA,NA,1
41569.362859297,28,11,1.03830912062938
41577.7561190737,29,11,1.03735809865192
41546.4946305769,30,11,1.02925708079017
41692.8183753377,1,12,1.00423427517115
41693.9612094953,2,12,1.00456548892048
41667.8320675349,3,12,1.00893700471059
41678.9489211414,4,12,1.01516171202773
41666.9564675235,5,12,1.00869820533093
41652.9926290862,6,12,1.01686732155176
41662.5534154341,7,12,1.0054318127299
41664.7474222936,8,12,1.01531856971774
41670.7959809485,9,12,1.00284239381107
41659.3925242869,10,12,1.00860719641743
41638.7469071387,11,12,1.00117776763116
41617.4824047742,12,12,0.997574609964546
41628.2042532905,13,12,1.00126729467145
41621.003699421,14,12,0.997968406464167
41625.8600936979,15,12,0.996701002194835
41595.86880408,16,12,1.00789058361295
41573.091449722,17,12,1.00606673651641
41618.7655652126,18,12,1.00677791769934
41586.020961446,19,12,1.00724634553702
41594.2138110667,20,12,1.00739292269304
NA,NA,NA,1
41572.1717265802,22,12,1.03502039165845
41574.2289721679,23,12,1.03544798905553
41573.8778924243,24,12,1.03802706172693
NA,NA,NA,1
41576.5112410295,26,12,1.03515842051592
41564.2225427534,27,12,1.0284879406803
41577.1430084511,28,12,1.03343948310783
41571.1706092131,29,12,1.03081318907958
41579.375611586,30,12,1.04185996446699
41689.9421260995,1,13,1.00966656995379
41696.4003578056,2,13,1.0048465848338
41669.3503220544,3,13,1.00876070644828
41672.101280887,4,13,1.01364774720997
41664.0833832112,5,13,1.01501460193525
41656.0275633367,6,13,1.01568872820812
41661.1092118696,7,13,1.00679149568664
41666.5105664826,8,13,1.00906503888605
41649.3144454729,9,13,1.00268858548121
41650.561221081,10,13,1.00205430357956
41638.3475541781,11,13,1.00090615887712
41646.1877154658,12,13,0.997556308248042
41628.3342894445,13,13,0.997724333256009
NA,NA,NA,1
41618.7540126723,15,13,1.00123712032152
NA,NA,NA,1
41592.606616499,17,13,1.00696476014452
41607.7169169918,18,13,1.00829151710126
41586.1262920583,19,13,1.00946616593613
41593.5103634862,20,13,1.00899791688372
NA,NA,NA,1
NA,NA,NA,1
NA,NA,NA,1
41573.4180950641,24,13,1.03360135126804
NA,NA,NA,1
41577.3224208744,26,13,1.03362970746223
41563.0991489165,27,13,1.03481513177904
41571.0596063898,28,13,1.0329900187383
41580.5048535124,29,13,1.0383616605548
41578.7796534825,30,13,1.03579395153371
41689.904531024,1,14,1.01516455819427
41689.720436598,2,14,1.0152386529239
41682.3407077905,3,14,1.00704494092553
41686.2280543343,4,14,1.01297050002749
41671.6445408304,5,14,1.01249166657881
41652.9487760522,6,14,1.0182235629417
41661.9237505109,7,14,1.01010397277601
41671.7456365529,8,14,1.01314629027861
41664.4494277604,9,14,1.01065881995426
41641.9787342066,10,14,0.999429031528078
41635.7313029272,11,14,0.998578447830344
41634.8680061535,12,14,1.00114816118712
41615.316196013,13,14,0.995746921383216
41636.4399587297,14,14,0.997352300804047
41679.2796608336,15,14,1.01481645074103
41601.3640765033,16,14,1.00061359113072
41590.2270582953,17,14,1.01258236736179
41600.2846133407,18,14,1.00704891584886
41579.8149961802,19,14,1.00676195342242
41578.047391319,20,14,1.0143902800767
41576.89689144,21,14,1.03514374147456
41558.735070148,22,14,1.03289844992487
41574.8284396518,23,14,1.02045094252539
41575.7142411478,24,14,1.03663122783203
41562.3372319995,25,14,1.03651169330634
41577.4880906394,26,14,1.03456193135848
41542.7831542902,27,14,1.02214541231084
41570.1146499882,28,14,1.03718625409524
NA,NA,NA,1
NA,NA,NA,1
41684.5301288837,1,15,1.00541681065305
41620.0775240469,2,15,0.990445003018733
41692.1995102689,3,15,1.01326007379703
41631.0179545217,4,15,0.992267681436791
41655.5947355389,5,15,1.00528814416657
41653.7473163931,6,15,1.0037565648171
41662.5871982788,7,15,1.01009377969432
41636.6475355309,8,15,0.997976581576514
41596.3468434377,9,15,0.997655186817233
41647.2923805466,10,15,0.998133915912254
41640.9131417576,11,15,0.998059837151451
41621.5178173605,12,15,0.996543902137274
41638.6405359614,13,15,0.986409699589624
41605.0927967424,14,15,1.00413088753752
41576.0850376119,15,15,1.0042496169613
41582.7993336342,16,15,1.00607017581382
41569.5613359891,17,15,1.01486432487618
41586.2479919881,18,15,1.00472133100356
41585.4495522508,19,15,1.0104039804193
41577.540670879,20,15,1.01780798958432
41573.1986217356,21,15,1.01172184061627
41570.2830950676,22,15,1.01583972235026
NA,NA,NA,1
41564.8139271249,24,15,1.01382609608315
NA,NA,NA,1
41569.6421783347,26,15,1.0464467619352
41581.3275319771,27,15,1.03192071970321
41568.1426350897,28,15,1.02470577109305
41572.9764525892,29,15,1.03820309503615
41567.444820161,30,15,1.00924870613564
41679.7821115523,1,16,1.00113076985331
41621.6253839873,2,16,0.991348743015077
41616.3900509386,3,16,0.990613892167109
41618.2188328987,4,16,0.989900747824154
41612.9900049526,5,16,0.991980987527903
41649.9679875805,6,16,1.0038168060324
41602.7482330053,7,16,0.990002581462436
41609.5151231576,8,16,0.994586984919119
41602.6478608216,9,16,0.990150678263569
41602.9338915247,10,16,0.990598738631736
41638.2287070993,11,16,0.994919459450957
41593.6496633479,12,16,0.988484715580127
41651.7808926168,13,16,1.00480152774138
NA,NA,NA,1
41575.334327343,15,16,1.01800096687099
41596.5570698778,16,16,1.01185623344768
41568.9754189571,17,16,1.013351312501
41601.8372356362,18,16,1.0087144079501
41573.6629875353,19,16,1.01201180395914
41582.6329548315,20,16,1.01180141942358
NA,NA,NA,1
41569.2745350642,22,16,1.03298549892502
NA,NA,NA,1
41566.5409726131,24,16,1.02911394450352
NA,NA,NA,1
41569.5436785715,26,16,1.01944942350326
NA,NA,NA,1
41565.0249746846,28,16,1.0287279641703
41561.1533398089,29,16,1.02983765238
NA,NA,NA,1
41671.4576747991,1,17,0.997545492120635
41623.6406102027,2,17,0.991457339738846
41618.3315654855,3,17,0.990291248688531
41627.9520804342,4,17,0.990591476063874
41629.3750256193,5,17,0.990773679595108
41621.9153510082,6,17,0.991148121951324
41624.3089658989,7,17,0.988299839643714
41602.9304427169,8,17,0.990349995687751
41619.6286231731,9,17,0.989564583476228
NA,NA,NA,1
41622.761251439,11,17,0.991429286314414
41618.1006095854,12,17,0.988450318469868
41610.0516234546,13,17,0.987093629345833
41621.2306365754,14,17,1.01809872333231
41596.7266222656,15,17,1.00763688510194
41651.5795772324,16,17,0.996778387255029
41588.4937840001,17,17,1.00729714170879
41596.3462414947,18,17,1.00178266452281
41568.9810361984,19,17,1.01825353317693
41569.1347381641,20,17,1.01371047688699
41568.8039030355,21,17,1.01366945721245
NA,NA,NA,1
41572.3712279066,23,17,1.01658740348292
NA,NA,NA,1
NA,NA,NA,1
NA,NA,NA,1
NA,NA,NA,1
41530.8177023654,28,17,1.0116291948721
NA,NA,NA,1
NA,NA,NA,1
41655.7755307661,1,18,0.995732275864446
41622.4977020237,2,18,0.989995868113323
41619.0808541733,3,18,0.992038716743928
41612.3520420761,4,18,0.992539500906842
41582.4319346718,5,18,0.993481421333966
41583.4168075196,6,18,0.992833845367905
41653.7229383517,7,18,1.01667549159435
41599.6521323971,8,18,0.993618959040463
41590.4383900846,9,18,0.992611771800238
41583.3906840417,10,18,0.994066320932322
41583.8546644025,11,18,0.993913797814203
41583.9570081595,12,18,0.994395939826275
41583.3963412378,13,18,0.996754135716849
41583.9163906311,14,18,1.00287277602912
NA,NA,NA,1
NA,NA,NA,1
41575.9695006312,17,18,1.02048596272942
41573.288705324,18,18,1.01841322190866
NA,NA,NA,1
41578.698454783,20,18,1.01560522277468
41578.6336572816,21,18,1.02364723564117
41573.3933992521,22,18,1.01819633779257
41551.6636297351,23,18,1.00154285697134
NA,NA,NA,1
NA,NA,NA,1
NA,NA,NA,1
NA,NA,NA,1
41562.7836172981,28,18,1.030750949355
NA,NA,NA,1
41568.1702484869,30,18,1.0352762259452
41650.9009699251,1,19,0.992032178971959
41621.1292113266,2,19,0.990711883871489
41609.8892581709,3,19,0.990146604062668
41611.8418867128,4,19,0.990053353988076
41583.2396645128,5,19,0.992445445522102
41584.513598046,6,19,0.991901693802168
41586.4621762876,7,19,0.99178743032382
41583.1670061656,8,19,0.994185921068284
41585.2175032534,9,19,0.994002506401648
41586.1128731733,10,19,0.993973068532938
41587.7258848428,11,19,0.993746299955242
NA,NA,NA,1
41584.6628334937,13,19,0.998539885392432
41580.3852971473,14,19,1.01327099812946
41612.8880194767,15,19,1.01791690723254
41577.8270694322,16,19,1.0022177664437
41581.3126629526,17,19,1.01882597329965
41581.0618038064,18,19,1.01980593347185
41571.4662740302,19,19,1.00753715959307
41553.2355955894,20,19,1.0178595076949
NA,NA,NA,1
NA,NA,NA,1
41561.963538597,23,19,1.00428740240006
41577.4588691664,24,19,1.01431495501449
NA,NA,NA,1
41558.55932857,26,19,1.02711205488456
41560.7146594045,27,19,1.02531555346526
41517.4788805574,28,19,1.01496260368198
41532.4799960589,29,19,1.02414634863897
NA,NA,NA,1
41649.2392946217,1,20,0.990612827831825
41618.9787258637,2,20,0.989968176585027
41611.8318913657,3,20,0.990071516789598
41591.527658766,4,20,0.991793975588414
41584.9084632083,5,20,0.991743020586933
41586.4639613835,6,20,0.991700698778451
41587.5653585267,7,20,0.991102059713497
41587.9135558531,8,20,0.992531654536835
41590.2132677385,9,20,0.992507422228129
41588.7455352478,10,20,0.993467823379785
41588.3259419185,11,20,0.993343793974732
41587.0527074408,12,20,0.995132337523366
41579.0169849882,13,20,1.01035314457507
41587.7447468149,14,20,1.00078877021719
41590.0573403121,15,20,1.0005415119389
41581.7006343746,16,20,1.00265904399231
41575.4772277931,17,20,1.01510331562588
NA,NA,NA,1
41574.8325899794,19,20,1.01744441281549
41564.3929446578,20,20,1.0014292250762
NA,NA,NA,1
41570.1359303094,22,20,1.00142017387697
41561.9073359292,23,20,1.02795042189031
NA,NA,NA,1
NA,NA,NA,1
NA,NA,NA,1
NA,NA,NA,1
41553.640623599,28,20,1.01784952647357
41567.2155130465,29,20,1.02749504091229
NA,NA,NA,1
41644.8113434613,1,21,0.989667131528133
41639.5833930284,2,21,0.989891064887779
41599.8111344722,3,21,0.992064846731065
41584.8035780947,4,21,1.02363966979142
41585.1994372896,5,21,0.992071040558785
41587.8024830083,6,21,0.992144316184672
41589.5699278779,7,21,0.991181096710757
41589.5046761565,8,21,0.994724128042721
41588.6836819023,9,21,0.993031185152292
41591.7103074537,10,21,0.99320806253843
41588.5264214764,11,21,0.995319024694184
41587.6048695038,12,21,0.995069451584004
41582.8937611123,13,21,1.01168486217009
41575.2638700359,14,21,1.00955635593835
41586.088834326,15,21,0.992835973515765
41571.6506304798,16,21,1.00923117617641
41572.8181067773,17,21,1.01252920373215
41575.0918179189,18,21,1.01568534330798
41575.7159537475,19,21,1.0129307603288
41569.3056955564,20,21,1.0024618409568
41558.2277181119,21,21,1.03068738901259
41563.8599090693,22,21,1.00141045946845
NA,NA,NA,1
NA,NA,NA,1
41560.0805985267,25,21,1.01753486824971
NA,NA,NA,1
NA,NA,NA,1
41557.5042874962,28,21,1.02708746203418
41530.7643786667,29,21,1.00713004326902
41592.2084257186,30,21,1.03749568267728
41641.7284158335,1,22,0.989156590148457
41641.3596671785,2,22,0.989685060022419
41586.0320915294,3,22,1.01084661079555
41583.5015109427,4,22,1.0024271786267
41586.678588304,5,22,0.991589041784634
41589.1974643459,6,22,0.991875576221169
41591.5360794095,7,22,0.991312613382795
41580.592614484,8,22,0.993483265421175
41543.6444594177,9,22,1.00282484527239
41589.8147587354,10,22,0.996584967043706
41584.5833895833,11,22,0.995356697035835
41590.2196416459,12,22,0.995321299336582
41584.8105368242,13,22,1.01110091428185
41572.0567458932,14,22,1.0110825516512
NA,NA,NA,1
41578.8758388802,16,22,0.993933538935824
41582.2094117437,17,22,0.990439693495877
41574.5469824308,18,22,1.01275289821059
41562.3885774324,19,22,1.01705516091699
41561.7156326944,20,22,1.01616412759981
NA,NA,NA,1
41559.482799265,22,22,1.02802522309695
NA,NA,NA,1
41570.1378432406,24,22,0.99683993170547
41560.7673868013,25,22,1.01875153689182
NA,NA,NA,1
41557.1456311763,27,22,1.02770017058756
41551.5492072974,28,22,1.01520553418426
41537.8807325249,29,22,1.01541459691137
41547.7762227834,30,22,1.01717103041625
41587.7108706504,1,23,0.990202907386488
41588.3538763573,2,23,0.99167838887528
41589.6616575452,3,23,0.991254736289362
41591.2982394961,4,23,0.990984507541731
41582.3007068721,5,23,0.992828316450239
41579.9540472939,6,23,0.993043509608731
41581.681142741,7,23,0.992798859459201
41578.8346875548,8,23,0.993331808601108
41547.0415911123,9,23,1.01240783674439
41585.7506405205,10,23,0.993778878165181
41585.0316746747,11,23,0.995358727907977
41584.15443735,12,23,0.994061198419657
41581.9532174185,13,23,0.997928371168105
41574.4535319943,14,23,1.01256053231631
41594.2841423622,15,23,0.993296332527158
41587.4368031603,16,23,1.00771121785251
NA,NA,NA,1
NA,NA,NA,1
41589.1122739091,19,23,1.02663302494986
NA,NA,NA,1
NA,NA,NA,1
NA,NA,NA,1
NA,NA,NA,1
NA,NA,NA,1
41562.3011628376,25,23,1.00116305625505
NA,NA,NA,1
41549.6332612837,27,23,1.02061224439662
41554.9488720248,28,23,1.02162264546185
NA,NA,NA,1
41549.1324944882,30,23,1.02611534499816
41572.5869284619,1,24,1.00354942518993
41569.5701520644,2,24,1.01198711260561
41592.3250546288,3,24,0.991433908315411
41548.7192580335,4,24,1.03412138263889
41546.8244203184,5,24,1.02525985553029
41578.5026404703,6,24,1.00087029198218
41551.0914678265,7,24,1.02953777291804
41543.1993009378,8,24,1.02180717989328
41544.4330606115,9,24,1.01725400897961
41546.3184813019,10,24,1.01786419203067
41587.8527400124,11,24,0.991654154988404
41586.8480388266,12,24,0.993776073506867
41590.6753593626,13,24,0.991211103137022
41593.1797658071,14,24,0.992073286932578
41595.1372483591,15,24,0.992809132412298
41598.0788049201,16,24,0.992963978453326
41605.7762181414,17,24,0.988720877040088
41585.5462558049,18,24,1.01979999459731
41562.2839226411,19,24,1.02018046231056
41556.6527999758,20,24,0.998343792219459
41565.2257229304,21,24,1.0118226968831
NA,NA,NA,1
41562.7374780845,23,24,1.00604027027894
41566.2008092099,24,24,0.999446500215808
41546.3597937631,25,24,1.02681878441126
NA,NA,NA,1
NA,NA,NA,1
41522.9447562279,28,24,1.01677730221032
41545.3501306263,29,24,1.02377062504544
41554.8221887959,30,24,1.0194967366778
41572.4856141229,1,25,1.00597926169866
41576.586333588,2,25,1.0037627338236
41567.7769936987,3,25,1.0124914558971
41544.2349453051,4,25,1.02518492666783
41546.1987315873,5,25,1.0319449917274
41548.3040602094,6,25,1.0312525371174
41550.1144002992,7,25,1.03274127455798
41545.9261662208,8,25,1.0253556155555
41541.6721007016,9,25,1.02033768789636
41561.2582370866,10,25,1.0273428473047
41565.3022180969,11,25,1.02500659823721
41552.48939201,12,25,1.0161991191037
41547.8685853229,13,25,1.01883874509721
41534.7986752877,14,25,1.00032387959255
41576.2983586522,15,25,1.01171441570893
41575.5755301763,16,25,1.03073985232186
41558.3663942488,17,25,1.01406419898517
41578.511952455,18,25,1.02902264704577
NA,NA,NA,1
41537.7781977154,20,25,0.997993090792925
41560.8862641657,21,25,1.00840017093642
41568.3587505393,22,25,1.008199783813
41554.1020974417,23,25,1.00998427436812
41579.9834902273,24,25,1.01134747252158
